# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
  744       2.861318423401e-10       3.901269291125e-12      -1.760553927666e-11       1.267965001049e-14       2.108894814517e-14       5.597157552830e-15      -5.109135654055e-16       1.897058244586e-02       4.364151628462e-09 
  745       2.872023336276e-10       3.867422351250e-12      -1.762060827345e-11       1.269692858865e-14       2.098989738531e-14       5.592415395855e-15      -5.068571898222e-16       1.898461153874e-02       4.355654582805e-09 
  746       2.882719651591e-10       3.833321786350e-12      -1.763103281339e-11       1.271431160089e-14       2.089144402859e-14       5.587192433670e-15      -5.027693649962e-16       1.899858063201e-02       4.347176137223e-09 
  747       2.893402003912e-10       3.798983573655e-12      -1.763680559833e-11       1.273179634589e-14       2.079358370615e-14       5.581520680733e-15      -4.986496088636e-16       1.901248918454e-02       4.338716101557e-09 
  748       2.904064972263e-10       3.764423868546e-12      -1.763791954863e-11       1.274938008573e-14       2.069631193265e-14       5.575432522147e-15      -4.944974350934e-16       1.902633664912e-02       4.330274278752e-09 
  749       2.914703079944e-10       3.729659005151e-12      -1.763436780422e-11       1.276706004573e-14       2.059962410577e-14       5.568960714933e-15      -4.903123530728e-16       1.904012247250e-02       4.321850464821e-09 
  750       2.925310794345e-10       3.694705496946e-12      -1.762614372568e-11       1.278483341437e-14       2.050351550575e-14       5.562138389295e-15      -4.860938678941e-16       1.905384609533e-02       4.313444448819e-09 
  751       2.935882526765e-10       3.659580037349e-12      -1.761324089530e-11       1.280269734310e-14       2.040798129489e-14       5.554999049887e-15      -4.818414803396e-16       1.906750695212e-02       4.305056012808e-09 
  752       2.946412632229e-10       3.624299500317e-12      -1.759565311808e-11       1.282064894624e-14       2.031301651707e-14       5.547576577079e-15      -4.775546868689e-16       1.908110447125e-02       4.296684931827e-09 
  753       2.956895409305e-10       3.588880940947e-12      -1.757337442287e-11       1.283868530083e-14       2.021861609723e-14       5.539905228227e-15      -4.732329796039e-16       1.909463807493e-02       4.288330973862e-09 
  754       2.967325099920e-10       3.553341596073e-12      -1.754639906336e-11       1.285680344650e-14       2.012477484093e-14       5.532019638941e-15      -4.688758463154e-16       1.910810717916e-02       4.279993899814e-09 
  755       2.977695889177e-10       3.517698884859e-12      -1.751472151917e-11       1.287500038537e-14       2.003148743384e-14       5.523954824347e-15      -4.644827704089e-16       1.912151119373e-02       4.271673463468e-09 
  756       2.988001905171e-10       3.481970409404e-12      -1.747833649690e-11       1.289327308186e-14       1.993874844127e-14       5.515746180358e-15      -4.600532309109e-16       1.913484952218e-02       4.263369411461e-09 
  757       2.998237218810e-10       3.446173955333e-12      -1.743723893117e-11       1.291161846258e-14       1.984655230762e-14       5.507429484941e-15      -4.555867024545e-16       1.914812156178e-02       4.255081483254e-09 
  758       3.008396167402e-10       3.410326908053e-12      -1.739142990533e-11       1.293003336891e-14       1.975489390487e-14       5.499033512468e-15      -4.510829801256e-16       1.916132705830e-02       4.246809498132e-09 
  759       3.018474332641e-10       3.374444487983e-12      -1.734093453634e-11       1.294851441382e-14       1.966377019014e-14       5.490557718304e-15      -4.465431608850e-16       1.917446717796e-02       4.238553618115e-09 
  760       3.028467581079e-10       3.338541482542e-12      -1.728578443614e-11       1.296705812199e-14       1.957317857906e-14       5.481994127268e-15      -4.419686810058e-16       1.918754345606e-02       4.230314090045e-09 
  761       3.038371741946e-10       3.302632827898e-12      -1.722601182553e-11       1.298566097676e-14       1.948311639934e-14       5.473334681370e-15      -4.373609929789e-16       1.920055744410e-02       4.222091159000e-09 
  762       3.048182607032e-10       3.266733609435e-12      -1.716164953646e-11       1.300431941999e-14       1.939358089041e-14       5.464571239541e-15      -4.327215655662e-16       1.921351070985e-02       4.213885068280e-09 
  763       3.057895930569e-10       3.230859062236e-12      -1.709273101429e-11       1.302302985190e-14       1.930456920309e-14       5.455695577356e-15      -4.280518838545e-16       1.922640483734e-02       4.205696059392e-09 
  764       3.067507429117e-10       3.195024571554e-12      -1.701929032011e-11       1.304178863092e-14       1.921607839918e-14       5.446699386759e-15      -4.233534493097e-16       1.923924142696e-02       4.197524372040e-09 
  765       3.077012781452e-10       3.159245673291e-12      -1.694136213304e-11       1.306059207358e-14       1.912810545109e-14       5.437574275797e-15      -4.186277798303e-16       1.925202209551e-02       4.189370244110e-09 
  766       3.086407628444e-10       3.123538054472e-12      -1.685898175248e-11       1.307943645434e-14       1.904064724149e-14       5.428311768337e-15      -4.138764098010e-16       1.926474847622e-02       4.181233911657e-09 
  767       3.095687572946e-10       3.087917553720e-12      -1.677218510044e-11       1.309831800545e-14       1.895370056289e-14       5.418903303800e-15      -4.091008901468e-16       1.927742221879e-02       4.173115608895e-09 
  768       3.104848179677e-10       3.052400161733e-12      -1.668100872382e-11       1.311723291681e-14       1.886726211734e-14       5.409340236883e-15      -4.043027883869e-16       1.929004498949e-02       4.165015568180e-09 
  769       3.113884975107e-10       3.017002021758e-12      -1.658548979669e-11       1.313617733584e-14       1.878132851599e-14       5.399613837287e-15      -3.994836886880e-16       1.930261847118e-02       4.156934020001e-09 
  770       3.122793447340e-10       2.981739430071e-12      -1.648566612259e-11       1.315514736732e-14       1.869589627875e-14       5.389715289444e-15      -3.946451919185e-16       1.931514436332e-02       4.148871192962e-09 
  771       3.131569046000e-10       2.946628836446e-12      -1.638157613684e-11       1.317413907325e-14       1.861096183391e-14       5.379635692242e-15      -3.897889157023e-16       1.932762438210e-02       4.140827313775e-09 
  772       3.140207182114e-10       2.911686844636e-12      -1.627325890880e-11       1.319314847272e-14       1.852652151779e-14       5.369366058752e-15      -3.849164944724e-16       1.934006026042e-02       4.132802607243e-09 
  773       3.148703227998e-10       2.876930212847e-12      -1.616075414418e-11       1.321217154174e-14       1.844257157432e-14       5.358897315957e-15      -3.800295795247e-16       1.935245374798e-02       4.124797296249e-09 
  774       3.157052517141e-10       2.842375854213e-12      -1.604410218731e-11       1.323120421313e-14       1.835910815470e-14       5.348220304472e-15      -3.751298390719e-16       1.936480661128e-02       4.116811601742e-09 
  775       3.165250344088e-10       2.808040837273e-12      -1.592334402348e-11       1.325024237635e-14       1.827612731703e-14       5.337325778279e-15      -3.702189582972e-16       1.937712063374e-02       4.108845742724e-09 
  776       3.173291964326e-10       2.773942386446e-12      -1.579852128116e-11       1.326928187737e-14       1.819362502592e-14       5.326204404447e-15      -3.652986394085e-16       1.938939761570e-02       4.100899936239e-09 
  777       3.181172594169e-10       2.740097882504e-12      -1.566967623438e-11       1.328831851854e-14       1.811159715214e-14       5.314846762859e-15      -3.603706016913e-16       1.940163937445e-02       4.092974397357e-09 
  778       3.188887410638e-10       2.706524863054e-12      -1.553685180492e-11       1.330734805840e-14       1.803003947223e-14       5.303243345943e-15      -3.554365815634e-16       1.941384774435e-02       4.085069339163e-09 
  779       3.196431551353e-10       2.673241023008e-12      -1.540009156469e-11       1.332636621161e-14       1.794894766811e-14       5.291384558394e-15      -3.504983326284e-16       1.942602457681e-02       4.077184972744e-09 
  780       3.203800114410e-10       2.640264215061e-12      -1.525943973798e-11       1.334536864874e-14       1.786831732676e-14       5.279260716902e-15      -3.455576257290e-16       1.943817174037e-02       4.069321507178e-09 
  781       3.210988158270e-10       2.607612450165e-12      -1.511494120374e-11       1.336435099615e-14       1.778814393981e-14       5.266862049878e-15      -3.406162490018e-16       1.945029112074e-02       4.061479149514e-09 
  782       3.217991119286e-10       2.575302796028e-12      -1.496664438678e-11       1.338330895353e-14       1.770842334020e-14       5.254181422651e-15      -3.356756945555e-16       1.946238459508e-02       4.053658111014e-09 
  783       3.224806073061e-10       2.543348049092e-12      -1.481460998572e-11       1.340223864909e-14       1.762915302195e-14       5.241222569371e-15      -3.307362119902e-16       1.947445395419e-02       4.045858625990e-09 
  784       3.231430496397e-10       2.511760001403e-12      -1.465890241243e-11       1.342113629070e-14       1.755033084431e-14       5.227992014152e-15      -3.257977373259e-16       1.948650097895e-02       4.038080933289e-09 
  785       3.237861851746e-10       2.480550537224e-12      -1.449958692071e-11       1.343999804871e-14       1.747195459662e-14       5.214496359774e-15      -3.208602047701e-16       1.949852746602e-02       4.030325270069e-09 
  786       3.244097587176e-10       2.449731633298e-12      -1.433672960919e-11       1.345882005583e-14       1.739402199805e-14       5.200742287944e-15      -3.159235467098e-16       1.951053522789e-02       4.022591871783e-09 
  787       3.250135136342e-10       2.419315359103e-12      -1.417039742418e-11       1.347759840700e-14       1.731653069732e-14       5.186736559559e-15      -3.109876937042e-16       1.952252609290e-02       4.014880972170e-09 
  788       3.255971918447e-10       2.389313877115e-12      -1.400065816249e-11       1.349632915926e-14       1.723947827239e-14       5.172486014964e-15      -3.060525744765e-16       1.953450190532e-02       4.007192803245e-09 
  789       3.261605338211e-10       2.359739443066e-12      -1.382758047435e-11       1.351500833167e-14       1.716286223021e-14       5.157997574215e-15      -3.011181159072e-16       1.954646452537e-02       3.999527595284e-09 
  790       3.267032785837e-10       2.330604406204e-12      -1.365123386621e-11       1.353363190517e-14       1.708668000637e-14       5.143278237336e-15      -2.961842430254e-16       1.955841582926e-02       3.991885576813e-09 
  791       3.272251636976e-10       2.301921209555e-12      -1.347168870364e-11       1.355219582243e-14       1.701092896489e-14       5.128335084585e-15      -2.912508790021e-16       1.957035770924e-02       3.984266974599e-09 
  792       3.277259252695e-10       2.273702390180e-12      -1.328901621416e-11       1.357069598777e-14       1.693560639787e-14       5.113175276708e-15      -2.863179451420e-16       1.958229207367e-02       3.976672013635e-09 
  793       3.282052979443e-10       2.245960579434e-12      -1.310328849012e-11       1.358912826704e-14       1.686070952524e-14       5.097806055206e-15      -2.813853608763e-16       1.959422084700e-02       3.969100917130e-09 
  794       3.286630149014e-10       2.218708503230e-12      -1.291457849153e-11       1.360748848748e-14       1.678623549445e-14       5.082234742590e-15      -2.764530437546e-16       1.960614596989e-02       3.961553906497e-09 
  795       3.290988078521e-10       2.191958982293e-12      -1.272296004894e-11       1.362577243758e-14       1.671218138021e-14       5.066468742647e-15      -2.715209094377e-16       1.961806939919e-02       3.954031201340e-09 
